mileage,price,model,year_raw,description,brand,year,engine_size,category
10000.0,14000.0,HAYABUSA GSX 1300,  2022 Suzuki Sport Touring,Beautiful 3rd generation. Unbelievable ride. Custom personalized plate. Going to change riding to a more large touring bike. Alpinestars Hayabusa jacket included if fit. Extra higher windscreen plus original.,Suzuki,2022,1300.0,Sport Touring
1.0,8949.0,GSX-S750Z ABS,New 2022 Suzuki Sportbike,"2022 Suzuki GSX-S750Z ABS, 3.99% for 36 mos expires 6/30/2023  2022 Suzuki GSX-S750Z ABS",Suzuki,2022,750.0,Sportbike
4226.0,9038.0,V-Strom 1000,  2018 Suzuki Dual Sport,"Introduced in 2002, the V-Strom 1000 expanded the popularity of motorcycles in the adventure-category. When a more proficient V-Strom 1000 debuted in 2014, it was also embraced by riders around the world. To reemphasize the V-Stroms leadership in this category, Suzuki applies new technology and practical experience to the new 2018 V-Strom 1000.",Suzuki,2018,1000.0,Dual Sport
2199.0,11000.0,GSX-R 600,  2018 Suzuki Sportbike,"The bike is super clean, runs excellent and sounds amazing , doesn't need any service at this time or anytime soon, has lots of high quality upgrades [ ALL OEM PARTS ARE AVAILABLE ].####Upgrades####*WoodCraft stator cover [LHS] & crank cover protectors [RHS] ---$140 & $140*CRG [ RC2 ] adjustable brake & clutch levers ---$120 & $120*Shorai lithium battery [ LFX14A4-BS12 ] ---$144*Spiegler stainless-steel braided brake lines [ front + back ] DOT APPROVED ---$200*Gixxer-Boys high power [6000k ] led bulbs [ low beam + high beam + pilots white ] ---$200*M4 slip on exhaust ---$300*BackOFF XP brake light modulator ---$50*WoodCraft servo buddy ---$70*Ten led strips [ RGB ] with two remote control ---$80*PSR lowering links [ 1.5 in ] ---$50[ Front was lowered as well to match. The fork was raised , NO CUT was done to the front springs ] ---$200*PSR adjustable kickstand ---$165*PSR No cut frame sliders ---$160[ there is a little of damage to the sliders due to a couple of drops when I first got the bike almost 4 years ago ]*Barnett carbon fiber clutch kit ---$215*Fuse box + relay + USB accessory ---$35$$$$$ UPGRADES TOTAL COST : $2389 $$$$$",Suzuki,2018,600.0,Sportbike
24240.0,6800.0,GSX-R 750,  2005 Suzuki Sportbike,"Sportbike with a strong focus built up for the track. This bike has been meticulously maintained throughout it's life-span. I'm not the original owner but it has been with me since 2006 and was acquired with only 400 miles and was 100% stock at the time. Gradually the bike had been modified to be track foc  but many steps were taken to make the conversion between road legal and track prepped as easy as possible. If I recall correctly I was able to handle this in under two hours.For those that don't know, the 750 is a terrific platform for the track. It provides that extra torque in the low end so you don't need to keep it so high in the revs to power out of the corners while still being fairly light weight in comparison to the liter bikes.Included are both track and road bodies along with several fasteners and miscellaneous parts. Currently the suspension is optimized for a 180lb rider, this is however fully adjustable. Also included are the Pit Bull stands.The bike runs incredibly well and with the HM Quickshifter, it is on another level. It is currently set up in a GP shift pattern but this is very easy to change if necessary. I'd recommend leaving it that way though and making the adjustment, there's very good reason for it. Oil was just changed with Motul full synthetic. Tires are in good shape for the road with a majority of tread life left.Modifications listed below>>For the Road:Tinted windscreenFender eliminatorLED Turn SignalsLED integrated tail lightFor the Track:Aim lap timerAcumen gear indicatorAkrapovic full exhaust K&N air intakeHM QuickshifterASV LeversRace GripsDID chainVortex sprockets Vortex rearsets Vortex frame slidersVortex bar endsVortex fairing stay (for race body only)Ohlins rear ShockOhlins steering damper Racetech springs / front fork rebuild EBC front brake rotorsSteel braided brake linesSpeedscreen Amour Bodies full track bodySafety wired oil drain plug, oil filter, and oil capDriven fuel capEngine Ice coolant",Suzuki,2005,750.0,Sportbike
1.0,12849.0,GSX-R750,New 2023 Suzuki Sportbike,"2023 Suzuki GSX-R750, 8.99% for 36, 48, 60 mos expires 6/30/2023  2023 Suzuki GSX-R750",Suzuki,2023,750.0,Sportbike
1.0,11699.0,GSX-R600,New 2023 Suzuki Sportbike,"2023 Suzuki GSX-R600, 8.99% for 36, 48, 60 mos expires 6/30/2023  2023 Suzuki GSX-R600",Suzuki,2023,600.0,Sportbike
1.0,8499.0,Boulevard C50T C50 T,New 2022 Suzuki Cruiser,"2022 Suzuki Boulevard C50T, Brand new 2022 Suzuki Boulevard is equipped with windshield, and saddlebags. Call/Click today for details! On sale! Winter Sale pricing and includes all Factory Rebates. On sale. Sale ends 03/31/2023    NEW 2022 Suzuki Boulevard C50T Motorcycle For Sale In Milwaukee, WI  Southeast Sales  2022 Suzuki Boulevard C50T",Suzuki,2022,50.0,Cruiser
6703.0,16999.0,V-Strom 1050XT Adventure,  2020 Suzuki Dual Sport,"2020 Suzuki V-Strom 1050XT Adventure, Please call or text our internet department for more information. 865-985-4126  2020 Suzuki V-Strom 1050",Suzuki,2020,1050.0,Dual Sport
10898.0,8780.0,V-STROM 650XT TOURING,  2019 Suzuki Dual Sport,"I traded up in 2019 from a 2012 650xt and have been thrilled with the performance enhancements. I'm the only owner and I have baby'd this bike but of course, had to allow it to see some off road activity. Never dropped and always maintained via my local Suzuki dealer, there is still a year of extended transferable warranty left thru next spring, 2024. 2 inch riser bar mounts give it a comfortable riding position. The sit-n-fly seat cover will accompany the bike to the new owner and I would encourage using it to provide hours of saddle comfort. SW-Motech hard side bags and a Nelson-Rigg soft trunk allow enough gear for a full week trip and the Rigg tank bag is securly positioned for easy reach of the essentials you need at your fingertips. 2 ignition/gas cap/seat lock keys and 2 hard bag keys are included as well as all books and manuals. Michelin rear has 1,000 miles on it and the front Shinko, while having travelled about 2,000 still shows tons of deep tread. The Brake-Away throttle lock is highly functional and actually holds speeds more consistent than any other manual cruise control I've ever  . Upgrading to the Givi Airflow windscreen was one of my best decisions. Truly this aftermarket beauty will allow you the perfect wind shielding position for a rider of any height and any posture style.If you plan to enjoy the TAT or any offroad fun you'll appreciate the massively protective T-Rex skid plate and engine guard duo. Research will show you that the standard poly skid plate that comes as OE equipment is basically worthless. You couldn't drive a tank thru the Rex. I provided a couple of pics into the bags showing the felt lining I added. The tire plug kit is included. Fortunate for me I never had to use it. I'm sure considering making an investment like this will cause questions to surface so I'll always be available via phone, text or email. I have the title in hand so be ready with your financing in place should you choose to purchase my girl. Finally the picture of the WD40 degreaser and chain cleaner brush is to show you that after each ride during the clean up process the chain was properly cleaned and then lubed. Chain tension was checked during every service visit.Did I mention Baha driving lights?",Suzuki,2019,650.0,Dual Sport
1044.0,4950.0,VAN VAN 200,  2018 Suzuki Dual Sport,"2018 Suzuki VAN VAN 200, MINT / ONLY 1,044 MILES NEW! / NO DEALER FEES / FINANCING AVAILABLE / NATIONWIDE DELIVERY AVAILABLE / 24 HOUR MONEY BACK GUARANTEE / This vehicle is subject to prior sale and may become unavailable. Please contact us to confirm availability, this vehicle may not be located at our retail location.",Suzuki,2018,200.0,Dual Sport
1899.0,7000.0,GSX-R 600,  2009 Suzuki Sportbike,"Get Ready for Summer. 2009 GSX-R600 in traditional Suzuki styling (blue/white). Great condition. Runs great. Purchased new. One owner. Garaged. Low miles (1899mi). Recently tuned. New battery. New Tires. New Fuel Pump. No outstanding factory recalls. Never been laid down while riding, but has fallen over once due to parking on unlevel surface. Minor scratches to left front fairing and crank case cover as well as damage to clutch lever. Clutch lever is functional and on plane it just has no end ball. Available immediately. Located in Irmo, SC. Will not deliver. E-mail if interested.",Suzuki,2009,600.0,Sportbike
1.0,14295.0,GSX-R1000,New 2023 Suzuki Sportbike,"Suzuki revolutionized the sportbike category with the introduction of the original GSX-R750 in 1985, and then created another milestone in 2001 with the introduction of the GSX-R1000. Using the lithe chassis of the GSX-R750 and a 988cc inline four-cylinder engine design that Suzuki is renowned for, liter-class Superbike performance became available to riders everywhere.",Suzuki,2023,1000.0,Sportbike
0.0,4399.0,Burgman 200,New 2022 Suzuki Scooter,"Everything you thought you knew about smart commuting and exciting riding is about to change. Taking advantage of Suzuki's advanced technology, the compact Burgman 200 has everything you need and more. The liquid-cooled, fuel-injected, SOHC engine is tuned for optimal performance at the low- and mid-range revs   most for commuting and exploring around town. The fully automatic transmission seamlessly puts down power by a simple twist of the wrist. Smooth is what you feel. Quiet is what you hear. And power and fuel efficiency are your rewards. Plush double-stitched seating and specially designed cutaway floorboards provide comfort second to none. The Burgman also features a huge storage compartment large enough for two full-face helmets. From its sleek Metallic Matte Stellar Blue bodywork and aerodynamic windscreen to its smooth and reliable, 200cc engine, the 2022 Burgman 200 is the smart choice for scooters.",Suzuki,2022,200.0,Scooter
1.0,4399.0,GSX250R ABS,New 2022 Suzuki Sportbike,"This New 2022 Suzuki GSX250R ABS Motorcycle is for sale at RedLine Powersports located in Myrtle Beach, South Carolina. Reach out to RedLine Powersports today, CONTACT US. If this isn't the exact powersports vehicle you're looking for don't hesitate to go back and REVISE YOUR SEARCH. We're sure to have the perfect choice for you in our showroom in South Carolina. Visit RedLine Powersports, South Carolinas premier Powersports dealership.",Suzuki,2022,250.0,Sportbike
2800.0,19000.0,HAYABUSA 1300R LIMITED EDITION,  2012 Suzuki Custom,"Introducing an unparalleled masterpiece - the one-of-a-kind custom stretched limited edition Suzuki Hayabusa 2012. With painstaking attention to detail and superior craftsmanship, this exceptional work of art has been transformed into a head-turning masterpiece that's guaranteed to leave a lasting impression. Boasting exceptional power and bold styling, this limited edition Hayabusa has been expertly crafted to stand out from the crowd. From its eye-catching design to its premium finish, every inch of this motorcycle has been meticulously engineered to deliver a ride like no other. Don't miss your chance to own this exceptional piece of automotive art - the ultimate statement of style and power",Suzuki,2012,1300.0,Custom
1.0,18199.0,GSX-R1000R,New 2023 Suzuki Standard,"2023 Suzuki GSX-R1000R,",Suzuki,2023,1000.0,Standard
1.0,6499.0,DR-Z400SM,New 2023 Suzuki Competition,,Suzuki,2023,400.0,Unknown
700.0,8750.0,SV650 ABS,  2022 Suzuki Cruiser,"2022 SUZUKI SV 650 AM 2/ABS, BLACK/GRAY WITH BLUE ACCENTS (Less than 700 miles). Don't get fooled by misleading advertisements from dealers. Their prices don't include many add on such as dealer prep, freight, etc. which adds thousands to your prices. My bike has less than 700 miles. I am getting married and need to sell. I have a pre-paid transferable extended warranty plan (RIDERS ADVANTAGE CARE PLUS COVERAGE) which is good until July 2027. I just completed the 600 mile service. I have stored the bike in my garage since I purchased it last July. Excellent Condition and without any accidents. I also have a helmet, gloves and motorcyle jacket that  be part of this deal. This was my dream bike, but I have to sell for my honeymoon.",Suzuki,2022,650.0,Cruiser
15079.0,6996.0,V-Strom 1000,  2018 Suzuki Dual Sport,"Introduced in 2002, the V-Strom 1000 expanded the popularity of motorcycles in the adventure-category. When a more proficient V-Strom 1000 debuted in 2014, it was also embraced by riders around the world. To reemphasize the V-Stroms leadership in this category, Suzuki applies new technology and practical experience to the new 2018 V-Strom 1000.",Suzuki,2018,1000.0,Dual Sport
5625.0,10799.0,Boulevard M109R B.O.S.S.,  2017 Suzuki Cruiser,"2017 Suzuki Boulevard M109R B.O.S.S., REDUCED!!! SMOKED WINDSCREEN!!! PASSENGER BACKREST AND LUGGAGE RACK!!!  2017 Suzuki Boulevard M109R B.O.S.S.",Suzuki,2017,109.0,Cruiser
20714.0,7489.0,BOULEVARD M109R B.O.S.S.,  2017 Suzuki Cruiser,"Bike is in nice condition. Engine in perfect shape. Everything else is as well. Ready for season. I'm the first owner, purchased new at Sportcycles, Rockingham, NC. Purchased/Title 05/11/17.Oil changed every 2000 miles - synthetic Mobil1 and K&N filter, back wheel shaft oil changed every 2000 miles. Air filters were changed twice. I had the bike stored in my house, airconditioned heated. The bike has few dents on tank and right mirror. Fall on unpaved parking lot - it fall with me and my girfried on it - it fall on us, so there is no other damage then the dents on the tank. Suzuki M109R is heavy big bike. It is very fast. I think of it as swollen heavier two piston Suzuki Hayabusa. I would say almost a hybrid betwen sport bike and cruiser. It can easily outperform any production cruiser out there. It has a shaft - no chain to back wheel - it is virtualy maintance free. The new and past 10 years M109Rs from Suzuki are all the same except the color.Please come to get it in person or have someone pick up for you; very respectfully - I will not sign any paper or give the bike away unless fully paid either cash or cashiers check in my bank - verified - covered by the banker.",Suzuki,2017,109.0,Cruiser
